book,projection_id,sport,league,player_id,player_name,team,opponent,position,game_id,stat_type,stat,map_from,map_to,combo,combo_players,voidable,board_time,start_time,open_line,open_seen_at,current_line,current_odds_type,last_seen_at,status,odds_over,odds_under
prizepicks,15200449,cs2,CS2,290163,reck,Wildcard,NRG,G,WildcardNRG46290.5416666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,25.0,2026-09-25T05:34:20+00:00,25.0,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200450,cs2,CS2,265916,Sonic,NRG,Wildcard,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,18.5,2026-09-25T05:34:20+00:00,18.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200451,cs2,CS2,330389,hallzerk,NRG,Wildcard,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,12.0,2026-09-25T05:34:20+00:00,12.0,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200452,cs2,CS2,303720,Grim,NRG,Wildcard,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,18.0,2026-09-25T05:34:20+00:00,18.0,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200453,cs2,CS2,220182,Jeorge,NRG,Wildcard,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,15.5,2026-09-25T05:34:20+00:00,15.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200454,cs2,CS2,202695,nitr0,NRG,Wildcard,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,15.0,2026-09-25T05:34:20+00:00,15.0,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200455,cs2,CS2,231000,fr3nd,Wildcard,NRG,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,11.0,2026-09-25T05:34:20+00:00,11.0,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200456,cs2,CS2,315465,Cxzi,Wildcard,NRG,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,14.0,2026-09-25T05:34:20+00:00,14.0,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200457,cs2,CS2,298113,HexT,Wildcard,NRG,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,14.5,2026-09-25T05:34:20+00:00,14.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200458,cs2,CS2,309299,nEMANHA,Wildcard,NRG,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,14.5,2026-09-25T05:34:20+00:00,14.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15200459,cs2,CS2,290163,reck,Wildcard,NRG,G,WildcardNRG46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T13:00:00.000-04:00,2026-09-25T13:00:00.000-04:00,13.0,2026-09-25T05:34:20+00:00,13.0,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15213092,cs2,,315211,CacaNito,JiJieHao,Sangal,G,SangalJiJieHao46290.5416666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-24T13:00:00.000-04:00,2026-09-25T13:05:00.000-04:00,32.5,2026-09-25T05:34:20+00:00,32.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15213093,cs2,,278062,sinnopsyy,JiJieHao,Sangal,G,SangalJiJieHao46290.5416666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-24T13:00:00.000-04:00,2026-09-25T13:05:00.000-04:00,28.5,2026-09-25T05:34:20+00:00,27.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15213095,cs2,,166505,m1N1,JiJieHao,Sangal,G,SangalJiJieHao46290.5416666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-24T13:00:00.000-04:00,2026-09-25T13:05:00.000-04:00,32.5,2026-09-25T05:34:20+00:00,32.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15213096,cs2,,202910,0SAMAS,JiJieHao,Sangal,G,SangalJiJieHao46290.5416666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-24T13:00:00.000-04:00,2026-09-25T13:05:00.000-04:00,27.5,2026-09-25T05:34:20+00:00,28.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15213097,cs2,,315211,CacaNito,JiJieHao,Sangal,G,SangalJiJieHao46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-24T13:00:00.000-04:00,2026-09-25T13:05:00.000-04:00,17.5,2026-09-25T05:34:20+00:00,17.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15213098,cs2,,278062,sinnopsyy,JiJieHao,Sangal,G,SangalJiJieHao46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-24T13:00:00.000-04:00,2026-09-25T13:05:00.000-04:00,16.5,2026-09-25T05:34:20+00:00,16.0,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15213100,cs2,,166505,m1N1,JiJieHao,Sangal,G,SangalJiJieHao46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-24T13:00:00.000-04:00,2026-09-25T13:05:00.000-04:00,10.5,2026-09-25T05:34:20+00:00,10.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15213101,cs2,,202910,0SAMAS,JiJieHao,Sangal,G,SangalJiJieHao46290.5416666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-24T13:00:00.000-04:00,2026-09-25T13:05:00.000-04:00,15.5,2026-09-25T05:34:20+00:00,15.5,standard,2026-09-25T16:59:00+00:00,pre_game,,
prizepicks,15192251,cs2,CS2,330458,Anlelele,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,12.5,2026-09-25T05:34:20+00:00,12.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192252,cs2,CS2,194376,Cabbi,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,15.5,2026-09-25T05:34:20+00:00,15.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192253,cs2,CS2,292827,acoR,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,11.5,2026-09-25T05:34:20+00:00,11.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192254,cs2,CS2,194380,MistR,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,15.5,2026-09-25T05:34:20+00:00,15.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192255,cs2,CS2,167023,Zyphon,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,17.5,2026-09-25T05:34:20+00:00,17.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192256,cs2,CS2,199053,raalz,9INE,Sashi,G,9INESashi46290.5625,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,17.0,2026-09-25T05:34:20+00:00,17.0,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192257,cs2,CS2,224650,kraghen,9INE,Sashi,G,9INESashi46290.5625,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,13.5,2026-09-25T05:34:20+00:00,14.0,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192258,cs2,CS2,324956,rim3,9INE,Sashi,G,9INESashi46290.5625,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,16.5,2026-09-25T05:34:20+00:00,16.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192260,cs2,CS2,324957,b1elany,9INE,Sashi,G,9INESashi46290.5625,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,17.0,2026-09-25T05:34:20+00:00,17.0,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192241,cs2,CS2,330458,Anlelele,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,27.0,2026-09-25T05:34:20+00:00,27.0,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192242,cs2,CS2,194376,Cabbi,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,28.0,2026-09-25T05:34:20+00:00,28.0,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192243,cs2,CS2,292827,acoR,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,31.5,2026-09-25T05:34:20+00:00,31.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192244,cs2,CS2,194380,MistR,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,27.5,2026-09-25T05:34:20+00:00,27.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192245,cs2,CS2,167023,Zyphon,Sashi,9INE,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,30.0,2026-09-25T05:34:20+00:00,30.0,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192246,cs2,CS2,199053,raalz,9INE,Sashi,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,27.0,2026-09-25T05:34:20+00:00,27.0,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192247,cs2,CS2,224650,kraghen,9INE,Sashi,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,27.0,2026-09-25T05:34:20+00:00,27.0,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192248,cs2,CS2,324956,rim3,9INE,Sashi,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,31.5,2026-09-25T05:34:20+00:00,31.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192249,cs2,CS2,305130,flayy,9INE,Sashi,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,33.0,2026-09-25T05:34:20+00:00,33.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15192250,cs2,CS2,324957,b1elany,9INE,Sashi,G,9INESashi46290.5625,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T11:17:00.000-04:00,2026-09-25T14:15:00.000-04:00,29.5,2026-09-25T05:34:20+00:00,29.5,standard,2026-09-25T18:08:27+00:00,pre_game,,
prizepicks,15194526,cs2,CS2,329405,FL4MUS,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,33.0,2026-09-25T05:34:20+00:00,33.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194527,cs2,CS2,224977,REZ,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,32.0,2026-09-25T05:34:20+00:00,32.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194528,cs2,CS2,214510,Tauson,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,28.0,2026-09-25T05:34:20+00:00,28.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194529,cs2,CS2,265914,hypex,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,28.0,2026-09-25T05:34:20+00:00,28.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194530,cs2,CS2,290157,Snax,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,25.0,2026-09-25T05:34:20+00:00,25.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194531,cs2,CS2,213227,XeeDo,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,30.5,2026-09-25T05:34:20+00:00,31.5,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194532,cs2,CS2,329416,clax,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,28.0,2026-09-25T05:34:20+00:00,28.5,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194533,cs2,CS2,213226,kashl1d,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,28.0,2026-09-25T05:34:20+00:00,28.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194534,cs2,CS2,253321,X5G7V,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,27.5,2026-09-25T05:34:20+00:00,27.5,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194535,cs2,CS2,222383,qw1nk1,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,27.0,2026-09-25T05:34:20+00:00,27.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194538,cs2,CS2,329405,FL4MUS,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,20.0,2026-09-25T05:34:20+00:00,20.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194542,cs2,CS2,224977,REZ,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,17.0,2026-09-25T05:34:20+00:00,17.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194543,cs2,CS2,214510,Tauson,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,15.5,2026-09-25T05:34:20+00:00,15.5,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194545,cs2,CS2,265914,hypex,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,10.0,2026-09-25T05:34:20+00:00,10.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194546,cs2,CS2,290157,Snax,GamerLegion,K27,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,11.5,2026-09-25T05:34:20+00:00,11.5,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194547,cs2,CS2,213227,XeeDo,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,16.5,2026-09-25T05:34:20+00:00,16.5,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194548,cs2,CS2,329416,clax,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,15.0,2026-09-25T05:34:20+00:00,15.5,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194549,cs2,CS2,213226,kashl1d,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,9.5,2026-09-25T05:34:20+00:00,9.5,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194550,cs2,CS2,253321,X5G7V,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,15.0,2026-09-25T05:34:20+00:00,15.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15194551,cs2,CS2,222383,qw1nk1,K27,GamerLegion,G,K27GamerLegion46290.5833333333,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T14:00:00.000-04:00,2026-09-25T16:40:00.000-04:00,17.0,2026-09-25T05:34:20+00:00,17.0,standard,2026-09-25T20:34:07+00:00,pre_game,,
prizepicks,15200460,cs2,CS2,168977,slaxz-,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,32.0,2026-09-25T05:34:20+00:00,32.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200461,cs2,CS2,166484,Lake,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,32.0,2026-09-25T05:34:20+00:00,32.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200462,cs2,CS2,290015,JBa,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,29.5,2026-09-25T05:34:20+00:00,29.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200463,cs2,CS2,192353,s1n,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,27.0,2026-09-25T05:34:20+00:00,26.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200464,cs2,CS2,168486,Swisher,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,27.0,2026-09-25T05:34:20+00:00,27.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200465,cs2,CS2,342948,kauez,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,24.0,2026-09-25T05:34:20+00:00,24.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200466,cs2,CS2,233323,timo,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,25.0,2026-09-25T05:34:20+00:00,25.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200467,cs2,CS2,342947,drop,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,24.5,2026-09-25T05:34:20+00:00,24.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200468,cs2,CS2,229736,cass1n,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,25.5,2026-09-25T05:34:20+00:00,25.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200469,cs2,CS2,279845,buda,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,24.0,2026-09-25T05:34:20+00:00,24.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200470,cs2,CS2,168977,slaxz-,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,11.0,2026-09-25T05:34:20+00:00,11.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200471,cs2,CS2,166484,Lake,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,15.5,2026-09-25T05:34:20+00:00,15.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200472,cs2,CS2,290015,JBa,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,17.5,2026-09-25T05:34:20+00:00,17.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200473,cs2,CS2,192353,s1n,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,14.5,2026-09-25T05:34:20+00:00,14.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200474,cs2,CS2,168486,Swisher,M80,BESTIA,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,13.5,2026-09-25T05:34:20+00:00,13.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200475,cs2,CS2,342948,kauez,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,15.0,2026-09-25T05:34:20+00:00,15.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200476,cs2,CS2,233323,timo,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,14.5,2026-09-25T05:34:20+00:00,14.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200477,cs2,CS2,342947,drop,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,16.0,2026-09-25T05:34:20+00:00,15.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200478,cs2,CS2,229736,cass1n,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,9.5,2026-09-25T05:34:20+00:00,9.5,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15200479,cs2,CS2,279845,buda,BESTIA,M80,G,BESTIAM8046290.6666666667,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-22T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,12.0,2026-09-25T05:34:20+00:00,12.0,standard,2026-09-25T19:56:18+00:00,pre_game,,
prizepicks,15198653,cs2,CS2,347497,doc,DENDELE,Voca,G,CS2_match_c8Jc5k5LaNIJXbthN0kAFULj,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,32.5,2026-09-25T05:34:20+00:00,32.5,standard,2026-09-25T19:42:12+00:00,pre_game,,
prizepicks,15198663,cs2,CS2,347497,doc,DENDELE,Voca,G,CS2_match_c8Jc5k5LaNIJXbthN0kAFULj,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,19.0,2026-09-25T05:34:20+00:00,18.5,standard,2026-09-25T19:42:12+00:00,pre_game,,
prizepicks,15198654,cs2,CS2,347498,koala,DENDELE,Voca,G,CS2_match_c8Jc5k5LaNIJXbthN0kAFULj,MAPS 1-2 Kills,kills,1,2,0,,0,2026-09-23T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,30.5,2026-09-25T05:34:20+00:00,30.5,standard,2026-09-25T19:42:12+00:00,pre_game,,
prizepicks,15198664,cs2,CS2,347498,koala,DENDELE,Voca,G,CS2_match_c8Jc5k5LaNIJXbthN0kAFULj,MAPS 1-2 Headshots,headshots,1,2,0,,0,2026-09-23T16:00:00.000-04:00,2026-09-25T16:00:00.000-04:00,14.5,2026-09-25T05:34:20+00:00,14.5,standard,2026-09-25T19:42:12+00:00,pre_game,,
